Month,Sex,Age group,NSW,Vic,Qld,WA,SA,Tas,ACT,NT,National
MAR20,Female,35-39 years,1234.0,2449.0,730.0,469.0,435.0,163.0,100.0,203.0,5764.0
MAR20,Female,40-44 years,985.0,2095.0,568.0,380.0,325.0,89.0,92.0,140.0,4666.0
MAR20,Female,45-49 years,937.0,1630.0,450.0,281.0,275.0,74.0,44.0,133.0,3815.0
MAR20,Female,50-54 years,602.0,1129.0,299.0,206.0,141.0,83.0,41.0,92.0,2590.0
MAR20,Female,55-59 years,310.0,705.0,172.0,115.0,94.0,42.0,30.0,74.0,1540.0
MAR20,Female,60-64 years,213.0,453.0,123.0,78.0,47.0,27.0,11.0,50.0,1002.0
MAR20,Female,65+ years,305.0,733.0,118.0,109.0,54.0,37.0,12.0,33.0,1399.0
MAR20,Female,All Females,14295.0,21480.0,7637.0,3979.0,3985.0,1348.0,1068.0,2047.0,55710.0
MAR20,Male,0-4 years,1271.0,1326.0,747.0,261.0,292.0,47.0,105.0,126.0,4174.0
MAR20,Male,5-9 years,913.0,1226.0,615.0,217.0,212.0,42.0,82.0,124.0,3429.0
MAR20,Male,10-14 years,847.0,970.0,530.0,204.0,200.0,38.0,66.0,163.0,3013.0
MAR20,Male,15-17 years,716.0,627.0,305.0,123.0,162.0,55.0,42.0,104.0,2130.0
MAR20,Male,18-19 years,559.0,527.0,255.0,100.0,131.0,66.0,41.0,43.0,1722.0
MAR20,Male,20-24 years,1076.0,1033.0,375.0,161.0,267.0,120.0,52.0,61.0,3141.0
MAR20,Male,25-29 years,515.0,855.0,266.0,105.0,138.0,92.0,42.0,55.0,2066.0
MAR20,Male,30-34 years,496.0,862.0,305.0,144.0,178.0,88.0,62.0,64.0,2192.0
MAR20,Male,35-39 years,640.0,1048.0,384.0,178.0,219.0,109.0,65.0,72.0,2706.0
MAR20,Male,40-44 years,636.0,1059.0,306.0,164.0,216.0,108.0,74.0,87.0,2638.0
MAR20,Male,45-49 years,685.0,1010.0,350.0,194.0,166.0,109.0,66.0,74.0,2648.0
MAR20,Male,50-54 years,575.0,698.0,269.0,131.0,119.0,88.0,47.0,75.0,2001.0
MAR20,Male,55-59 years,369.0,510.0,173.0,106.0,87.0,54.0,38.0,59.0,1394.0
MAR20,Male,60-64 years,205.0,286.0,128.0,55.0,48.0,24.0,24.0,44.0,814.0
MAR20,Male,65+ years,239.0,551.0,100.0,92.0,61.0,47.0,19.0,48.0,1155.0
MAR20,Male,All Males,9742.0,12588.0,5108.0,2235.0,2496.0,1087.0,825.0,1199.0,35223.0
MAR20,Total,0-4 years,2427.0,2641.0,1545.0,529.0,583.0,104.0,203.0,253.0,8274.0
MAR20,Total,5-9 years,1805.0,2392.0,1272.0,406.0,421.0,80.0,152.0,251.0,6772.0
MAR20,Total,10-14 years,1843.0,1921.0,1136.0,386.0,396.0,75.0,117.0,372.0,6238.0
MAR20,Total,15-17 years,1888.0,1443.0,784.0,358.0,420.0,150.0,117.0,262.0,5408.0
MAR20,Total,18-19 years,1543.0,1409.0,610.0,287.0,364.0,163.0,106.0,142.0,4617.0
MAR20,Total,20-24 years,3012.0,3342.0,1226.0,566.0,841.0,319.0,173.0,270.0,9728.0
MAR20,Total,25-29 years,1816.0,3149.0,963.0,499.0,517.0,244.0,185.0,238.0,7594.0
MAR20,Total,30-34 years,1768.0,3415.0,1039.0,625.0,652.0,246.0,177.0,274.0,8170.0
MAR20,Total,35-39 years,1874.0,3497.0,1114.0,647.0,654.0,272.0,165.0,275.0,8470.0
MAR20,Total,40-44 years,1621.0,3154.0,874.0,544.0,541.0,197.0,166.0,227.0,7304.0
MAR20,Total,45-49 years,1622.0,2640.0,800.0,475.0,441.0,183.0,110.0,207.0,6463.0
MAR20,Total,50-54 years,1177.0,1827.0,568.0,337.0,260.0,171.0,88.0,167.0,4591.0
MAR20,Total,55-59 years,679.0,1215.0,345.0,221.0,181.0,96.0,68.0,133.0,2934.0
MAR20,Total,60-64 years,418.0,739.0,251.0,133.0,95.0,51.0,35.0,94.0,1816.0
MAR20,Total,65+ years,544.0,1284.0,218.0,201.0,115.0,84.0,31.0,81.0,2554.0
MAR20,Total,All Ages,24037.0,34068.0,12745.0,6214.0,6481.0,2435.0,1893.0,3246.0,90933.0
FEB20,Female,0-4 years,1153.0,1233.0,879.0,306.0,269.0,61.0,85.0,124.0,4108.0
FEB20,Female,5-9 years,847.0,1142.0,691.0,196.0,200.0,35.0,60.0,121.0,3290.0
FEB20,Female,10-14 years,953.0,922.0,624.0,173.0,182.0,31.0,48.0,186.0,3118.0
FEB20,Female,15-17 years,1141.0,791.0,486.0,228.0,240.0,101.0,72.0,160.0,3212.0
FEB20,Female,18-19 years,989.0,900.0,381.0,190.0,238.0,96.0,62.0,104.0,2954.0
FEB20,Female,20-24 years,1899.0,2270.0,889.0,421.0,587.0,199.0,130.0,194.0,6576.0
FEB20,Female,25-29 years,1242.0,2316.0,729.0,428.0,386.0,142.0,121.0,178.0,5529.0
FEB20,Female,30-34 years,1305.0,2463.0,753.0,463.0,466.0,150.0,115.0,191.0,5884.0
FEB20,Female,35-39 years,1233.0,2435.0,747.0,468.0,430.0,164.0,95.0,198.0,5746.0
FEB20,Female,40-44 years,979.0,2108.0,585.0,383.0,291.0,99.0,85.0,151.0,4673.0
FEB20,Female,45-49 years,900.0,1628.0,477.0,291.0,242.0,78.0,44.0,131.0,3784.0
FEB20,Female,50-54 years,576.0,1162.0,302.0,180.0,148.0,80.0,46.0,97.0,2588.0
FEB20,Female,55-59 years,326.0,710.0,183.0,112.0,98.0,46.0,26.0,73.0,1572.0
FEB20,Female,60-64 years,209.0,453.0,123.0,69.0,51.0,26.0,10.0,46.0,987.0
FEB20,Female,65+ years,287.0,738.0,109.0,92.0,41.0,33.0,14.0,36.0,1349.0
FEB20,Female,All Females,14039.0,21271.0,7958.0,4000.0,3869.0,1341.0,1013.0,1990.0,55370.0
FEB20,Male,0-4 years,1231.0,1296.0,802.0,271.0,272.0,49.0,106.0,135.0,4161.0
FEB20,Male,5-9 years,899.0,1227.0,660.0,225.0,186.0,35.0,68.0,118.0,3416.0
FEB20,Male,10-14 years,838.0,994.0,536.0,206.0,190.0,38.0,55.0,165.0,3020.0
FEB20,Male,15-17 years,699.0,624.0,301.0,108.0,165.0,53.0,43.0,94.0,2085.0
FEB20,Male,18-19 years,557.0,526.0,264.0,106.0,136.0,61.0,40.0,51.0,1738.0
FEB20,Male,20-24 years,1065.0,1058.0,393.0,176.0,256.0,128.0,51.0,66.0,3187.0
FEB20,Male,25-29 years,492.0,846.0,266.0,108.0,140.0,92.0,45.0,60.0,2045.0
FEB20,Male,30-34 years,498.0,882.0,311.0,155.0,148.0,88.0,64.0,69.0,2207.0
FEB20,Male,35-39 years,685.0,989.0,380.0,183.0,203.0,107.0,62.0,71.0,2670.0
FEB20,Male,40-44 years,629.0,1045.0,320.0,161.0,191.0,102.0,69.0,85.0,2591.0
FEB20,Male,45-49 years,715.0,981.0,342.0,182.0,156.0,100.0,62.0,72.0,2605.0
FEB20,Male,50-54 years,580.0,729.0,282.0,143.0,106.0,79.0,43.0,77.0,2034.0
FEB20,Male,55-59 years,386.0,488.0,181.0,103.0,84.0,56.0,36.0,65.0,1394.0
FEB20,Male,60-64 years,216.0,301.0,123.0,67.0,46.0,28.0,22.0,40.0,842.0
FEB20,Male,65+ years,241.0,558.0,100.0,94.0,57.0,43.0,22.0,52.0,1165.0
FEB20,Male,All Males,9731.0,12544.0,5261.0,2288.0,2336.0,1059.0,788.0,1220.0,35160.0
FEB20,Total,0-4 years,2384.0,2529.0,1681.0,577.0,541.0,110.0,191.0,259.0,8269.0
FEB20,Total,5-9 years,1746.0,2369.0,1351.0,421.0,386.0,70.0,128.0,239.0,6706.0
FEB20,Total,10-14 years,1791.0,1916.0,1160.0,379.0,372.0,69.0,103.0,351.0,6138.0
FEB20,Total,15-17 years,1840.0,1415.0,787.0,336.0,405.0,154.0,115.0,254.0,5297.0
FEB20,Total,18-19 years,1546.0,1426.0,645.0,296.0,374.0,157.0,102.0,155.0,4692.0
FEB20,Total,20-24 years,2964.0,3328.0,1282.0,597.0,843.0,327.0,181.0,260.0,9763.0
FEB20,Total,25-29 years,1734.0,3162.0,995.0,536.0,526.0,234.0,166.0,238.0,7574.0
FEB20,Total,30-34 years,1803.0,3345.0,1064.0,618.0,614.0,238.0,179.0,260.0,8091.0
FEB20,Total,35-39 years,1918.0,3424.0,1127.0,651.0,633.0,271.0,157.0,269.0,8416.0
FEB20,Total,40-44 years,1608.0,3153.0,905.0,544.0,482.0,201.0,154.0,236.0,7264.0
FEB20,Total,45-49 years,1615.0,2609.0,819.0,473.0,398.0,178.0,106.0,203.0,6389.0
FEB20,Total,50-54 years,1156.0,1891.0,584.0,323.0,254.0,159.0,89.0,174.0,4622.0
FEB20,Total,55-59 years,712.0,1198.0,364.0,215.0,182.0,102.0,62.0,138.0,2966.0
FEB20,Total,60-64 years,425.0,754.0,246.0,136.0,97.0,54.0,32.0,86.0,1829.0
FEB20,Total,65+ years,528.0,1296.0,209.0,186.0,98.0,76.0,36.0,88.0,2514.0
FEB20,Total,All Ages,23770.0,33815.0,13219.0,6288.0,6205.0,2400.0,1801.0,3210.0,90530.0
JAN20,Female,0-4 years,1142.0,1313.0,873.0,290.0,270.0,65.0,85.0,109.0,4140.0
JAN20,Female,5-9 years,777.0,1179.0,696.0,226.0,182.0,35.0,62.0,120.0,3275.0
JAN20,Female,10-14 years,882.0,987.0,553.0,197.0,188.0,37.0,52.0,186.0,3081.0
JAN20,Female,15-17 years,1075.0,815.0,465.0,225.0,249.0,106.0,69.0,157.0,3156.0
JAN20,Female,18-19 years,952.0,883.0,363.0,180.0,242.0,104.0,68.0,86.0,2868.0
JAN20,Female,20-24 years,1836.0,2240.0,900.0,416.0,561.0,201.0,118.0,197.0,6447.0
JAN20,Female,25-29 years,1239.0,2285.0,716.0,422.0,375.0,120.0,124.0,172.0,5439.0
JAN20,Female,30-34 years,1283.0,2414.0,703.0,479.0,458.0,136.0,116.0,195.0,5761.0
JAN20,Female,35-39 years,1193.0,2365.0,718.0,457.0,397.0,160.0,88.0,182.0,5539.0
JAN20,Female,40-44 years,981.0,2038.0,588.0,393.0,314.0,89.0,79.0,152.0,4624.0
JAN20,Female,45-49 years,922.0,1663.0,460.0,320.0,238.0,84.0,47.0,123.0,3851.0
JAN20,Female,50-54 years,591.0,1131.0,289.0,209.0,157.0,83.0,40.0,86.0,2582.0
JAN20,Female,55-59 years,362.0,677.0,164.0,110.0,93.0,45.0,24.0,74.0,1547.0
JAN20,Female,60-64 years,188.0,489.0,119.0,71.0,50.0,25.0,10.0,47.0,998.0
JAN20,Female,65+ years,284.0,743.0,106.0,100.0,40.0,36.0,18.0,41.0,1368.0
JAN20,Female,All Females,13707.0,21222.0,7713.0,4095.0,3814.0,1326.0,1000.0,1927.0,54676.0
JAN20,Male,0-4 years,1202.0,1412.0,773.0,299.0,277.0,50.0,105.0,133.0,4246.0
JAN20,Male,5-9 years,842.0,1289.0,614.0,243.0,190.0,41.0,67.0,95.0,3379.0
JAN20,Male,10-14 years,759.0,1008.0,486.0,175.0,186.0,41.0,58.0,176.0,2885.0
JAN20,Male,15-17 years,630.0,638.0,296.0,92.0,168.0,49.0,43.0,105.0,2020.0
JAN20,Male,18-19 years,546.0,545.0,254.0,103.0,127.0,60.0,43.0,56.0,1733.0
JAN20,Male,20-24 years,1058.0,1027.0,404.0,169.0,273.0,128.0,48.0,57.0,3153.0
JAN20,Male,25-29 years,485.0,829.0,271.0,119.0,152.0,89.0,45.0,52.0,2035.0
JAN20,Male,30-34 years,491.0,876.0,301.0,151.0,153.0,89.0,58.0,61.0,2173.0
JAN20,Male,35-39 years,666.0,1026.0,377.0,182.0,208.0,117.0,70.0,73.0,2709.0
JAN20,Male,40-44 years,651.0,1064.0,334.0,185.0,192.0,106.0,70.0,86.0,2676.0
JAN20,Male,45-49 years,713.0,993.0,327.0,194.0,154.0,113.0,61.0,72.0,2618.0
JAN20,Male,50-54 years,576.0,738.0,292.0,148.0,107.0,84.0,44.0,73.0,2056.0
JAN20,Male,55-59 years,373.0,510.0,170.0,98.0,89.0,53.0,36.0,56.0,1382.0
JAN20,Male,60-64 years,210.0,310.0,109.0,63.0,51.0,30.0,20.0,41.0,834.0
JAN20,Male,65+ years,232.0,563.0,98.0,87.0,55.0,46.0,27.0,47.0,1155.0
JAN20,Male,All Males,9434.0,12828.0,5106.0,2308.0,2382.0,1096.0,795.0,1183.0,35054.0
JAN20,Total,0-4 years,2344.0,2725.0,1646.0,589.0,547.0,115.0,190.0,242.0,8386.0
JAN20,Total,5-9 years,1619.0,2468.0,1310.0,469.0,372.0,76.0,129.0,215.0,6654.0
JAN20,Total,10-14 years,1641.0,1995.0,1039.0,372.0,374.0,78.0,110.0,362.0,5966.0
JAN20,Total,15-17 years,1705.0,1453.0,761.0,317.0,417.0,155.0,112.0,262.0,5176.0
JAN20,Total,18-19 years,1498.0,1428.0,617.0,283.0,369.0,164.0,111.0,142.0,4601.0
JAN20,Total,20-24 years,2894.0,3267.0,1304.0,585.0,834.0,329.0,166.0,254.0,9600.0
JAN20,Total,25-29 years,1724.0,3114.0,987.0,541.0,527.0,209.0,169.0,224.0,7474.0
JAN20,Total,30-34 years,1774.0,3290.0,1004.0,630.0,611.0,225.0,174.0,256.0,7934.0
JAN20,Total,35-39 years,1859.0,3391.0,1095.0,639.0,605.0,277.0,158.0,255.0,8248.0
JAN20,Total,40-44 years,1632.0,3102.0,922.0,578.0,506.0,195.0,149.0,238.0,7300.0
JAN20,Total,45-49 years,1635.0,2656.0,787.0,514.0,392.0,197.0,108.0,195.0,6469.0
JAN20,Total,50-54 years,1167.0,1869.0,581.0,357.0,264.0,167.0,84.0,159.0,4638.0
JAN20,Total,55-59 years,735.0,1187.0,334.0,208.0,182.0,98.0,60.0,130.0,2929.0
JAN20,Total,60-64 years,398.0,799.0,228.0,134.0,101.0,55.0,30.0,88.0,1832.0
JAN20,Total,65+ years,516.0,1306.0,204.0,187.0,95.0,82.0,45.0,88.0,2523.0
JAN20,Total,All Ages,23141.0,34050.0,12819.0,6403.0,6196.0,2422.0,1795.0,3110.0,89730.0
DEC19,Female,0-4 years,1058.0,1319.0,777.0,269.0,291.0,54.0,82.0,120.0,3962.0
DEC19,Female,5-9 years,730.0,1210.0,634.0,216.0,208.0,37.0,54.0,140.0,3227.0
DEC19,Female,10-14 years,864.0,1023.0,528.0,210.0,199.0,40.0,49.0,227.0,3139.0
DEC19,Female,15-17 years,1060.0,814.0,438.0,237.0,253.0,98.0,66.0,123.0,3086.0
DEC19,Female,18-19 years,908.0,883.0,350.0,171.0,245.0,101.0,60.0,84.0,2796.0
DEC19,Female,20-24 years,1790.0,2187.0,745.0,407.0,561.0,188.0,113.0,200.0,6174.0
DEC19,Female,25-29 years,1154.0,2231.0,678.0,436.0,364.0,126.0,115.0,162.0,5248.0
DEC19,Female,30-34 years,1225.0,2454.0,629.0,515.0,436.0,137.0,120.0,192.0,5690.0
DEC19,Female,35-39 years,1128.0,2346.0,639.0,442.0,394.0,151.0,89.0,187.0,5360.0
DEC19,Female,40-44 years,940.0,1937.0,514.0,367.0,295.0,96.0,75.0,138.0,4352.0
DEC19,Female,45-49 years,872.0,1605.0,400.0,294.0,226.0,90.0,37.0,114.0,3630.0
DEC19,Female,50-54 years,547.0,1077.0,265.0,183.0,127.0,77.0,40.0,97.0,2409.0
DEC19,Female,55-59 years,348.0,682.0,169.0,116.0,91.0,48.0,27.0,63.0,1542.0
DEC19,Female,60-64 years,185.0,483.0,109.0,69.0,47.0,21.0,9.0,47.0,969.0
DEC19,Female,65+ years,264.0,693.0,102.0,86.0,44.0,39.0,12.0,36.0,1276.0
DEC19,Female,All Females,13073.0,20944.0,6977.0,4018.0,3781.0,1303.0,948.0,1930.0,52860.0
DEC19,Male,0-4 years,1127.0,1349.0,718.0,313.0,315.0,34.0,99.0,136.0,4087.0
DEC19,Male,5-9 years,803.0,1310.0,547.0,259.0,197.0,36.0,68.0,98.0,3316.0
DEC19,Male,10-14 years,771.0,1018.0,452.0,206.0,192.0,31.0,47.0,188.0,2902.0
DEC19,Male,15-17 years,623.0,647.0,286.0,110.0,192.0,52.0,40.0,105.0,2053.0
DEC19,Male,18-19 years,522.0,524.0,261.0,100.0,129.0,62.0,42.0,52.0,1688.0
DEC19,Male,20-24 years,990.0,1018.0,383.0,162.0,273.0,120.0,39.0,56.0,3035.0
DEC19,Male,25-29 years,441.0,795.0,254.0,109.0,135.0,89.0,45.0,51.0,1908.0
DEC19,Male,30-34 years,461.0,830.0,274.0,152.0,157.0,88.0,53.0,50.0,2058.0
DEC19,Male,35-39 years,625.0,922.0,334.0,181.0,185.0,104.0,60.0,84.0,2483.0
DEC19,Male,40-44 years,619.0,1021.0,295.0,171.0,176.0,108.0,64.0,79.0,2525.0
DEC19,Male,45-49 years,671.0,944.0,329.0,172.0,144.0,108.0,62.0,73.0,2495.0
DEC19,Male,50-54 years,551.0,695.0,251.0,148.0,106.0,79.0,43.0,70.0,1933.0
DEC19,Male,55-59 years,369.0,476.0,154.0,92.0,83.0,59.0,32.0,54.0,1315.0
DEC19,Male,60-64 years,197.0,294.0,112.0,65.0,50.0,26.0,16.0,40.0,800.0
DEC19,Male,65+ years,222.0,524.0,107.0,80.0,44.0,42.0,26.0,45.0,1089.0
DEC19,Male,All Males,8992.0,12367.0,4757.0,2320.0,2378.0,1038.0,736.0,1181.0,33687.0
DEC19,Total,0-4 years,2185.0,2668.0,1495.0,582.0,606.0,88.0,181.0,256.0,8049.0
DEC19,Total,5-9 years,1533.0,2520.0,1181.0,475.0,405.0,73.0,122.0,238.0,6543.0
DEC19,Total,10-14 years,1635.0,2041.0,980.0,416.0,391.0,71.0,96.0,415.0,6041.0
DEC19,Total,15-17 years,1683.0,1461.0,724.0,347.0,445.0,150.0,106.0,228.0,5139.0
DEC19,Total,18-19 years,1430.0,1407.0,611.0,271.0,374.0,163.0,102.0,136.0,4484.0
DEC19,Total,20-24 years,2780.0,3205.0,1128.0,569.0,834.0,308.0,152.0,256.0,9209.0
DEC19,Total,25-29 years,1595.0,3026.0,932.0,545.0,499.0,215.0,160.0,213.0,7156.0
DEC19,Total,30-34 years,1686.0,3284.0,903.0,667.0,593.0,225.0,173.0,242.0,7748.0
DEC19,Total,35-39 years,1753.0,3268.0,973.0,623.0,579.0,255.0,149.0,271.0,7843.0
DEC19,Total,40-44 years,1559.0,2958.0,809.0,538.0,471.0,204.0,139.0,217.0,6877.0
DEC19,Total,45-49 years,1543.0,2549.0,729.0,466.0,370.0,198.0,99.0,187.0,6125.0
DEC19,Total,50-54 years,1098.0,1772.0,516.0,331.0,233.0,156.0,83.0,167.0,4342.0
DEC19,Total,55-59 years,717.0,1158.0,323.0,208.0,174.0,107.0,59.0,117.0,2857.0
DEC19,Total,60-64 years,382.0,777.0,221.0,134.0,97.0,47.0,25.0,87.0,1769.0
DEC19,Total,65+ years,486.0,1217.0,209.0,166.0,88.0,81.0,38.0,81.0,2365.0
DEC19,Total,All Ages,22065.0,33311.0,11734.0,6338.0,6159.0,2341.0,1684.0,3111.0,86547.0
NOV19,Female,0-4 years,1089.0,1346.0,799.0,275.0,302.0,45.0,84.0,132.0,4071.0
NOV19,Female,5-9 years,771.0,1237.0,638.0,229.0,197.0,30.0,56.0,154.0,3310.0
NOV19,Female,10-14 years,874.0,1039.0,528.0,216.0,201.0,38.0,50.0,200.0,3144.0
NOV19,Female,15-17 years,1189.0,817.0,458.0,255.0,272.0,109.0,71.0,159.0,3321.0
NOV19,Female,18-19 years,977.0,900.0,363.0,176.0,245.0,106.0,62.0,83.0,2902.0
NOV19,Female,20-24 years,1884.0,2137.0,779.0,421.0,568.0,197.0,119.0,200.0,6288.0
NOV19,Female,25-29 years,1199.0,2237.0,719.0,445.0,398.0,132.0,114.0,189.0,5419.0
NOV19,Female,30-34 years,1296.0,2342.0,680.0,525.0,447.0,138.0,116.0,192.0,5718.0
NOV19,Female,35-39 years,1218.0,2346.0,697.0,463.0,414.0,145.0,101.0,201.0,5564.0
NOV19,Female,40-44 years,980.0,1916.0,547.0,380.0,281.0,96.0,78.0,141.0,4404.0
NOV19,Female,45-49 years,920.0,1599.0,412.0,304.0,221.0,85.0,43.0,121.0,3702.0
NOV19,Female,50-54 years,573.0,1042.0,258.0,195.0,130.0,71.0,39.0,100.0,2406.0
NOV19,Female,55-59 years,362.0,668.0,183.0,107.0,101.0,46.0,27.0,62.0,1554.0
NOV19,Female,60-64 years,204.0,483.0,109.0,72.0,46.0,22.0,9.0,45.0,989.0
NOV19,Female,65+ years,275.0,676.0,106.0,99.0,33.0,41.0,8.0,36.0,1274.0
NOV19,Female,All Females,13811.0,20785.0,7276.0,4162.0,3856.0,1301.0,977.0,2015.0,54066.0
NOV19,Male,0-4 years,1159.0,1362.0,746.0,319.0,317.0,38.0,105.0,159.0,4201.0
NOV19,Male,5-9 years,823.0,1329.0,533.0,250.0,196.0,41.0,70.0,112.0,3349.0
NOV19,Male,10-14 years,793.0,1054.0,459.0,229.0,191.0,26.0,48.0,208.0,3001.0
NOV19,Male,15-17 years,707.0,661.0,278.0,130.0,178.0,51.0,35.0,109.0,2145.0
NOV19,Male,18-19 years,561.0,538.0,255.0,100.0,140.0,62.0,45.0,61.0,1759.0
NOV19,Male,20-24 years,1071.0,1047.0,406.0,165.0,267.0,122.0,43.0,57.0,3172.0
NOV19,Male,25-29 years,493.0,789.0,284.0,119.0,138.0,93.0,46.0,47.0,2001.0
NOV19,Male,30-34 years,517.0,809.0,314.0,167.0,163.0,95.0,51.0,51.0,2153.0
NOV19,Male,35-39 years,634.0,947.0,363.0,189.0,175.0,112.0,72.0,92.0,2571.0
NOV19,Male,40-44 years,661.0,1024.0,359.0,180.0,163.0,109.0,64.0,81.0,2634.0
NOV19,Male,45-49 years,727.0,951.0,327.0,185.0,139.0,109.0,59.0,67.0,2555.0
NOV19,Male,50-54 years,568.0,689.0,266.0,139.0,104.0,79.0,46.0,74.0,1958.0
NOV19,Male,55-59 years,385.0,457.0,162.0,93.0,79.0,61.0,29.0,61.0,1321.0
NOV19,Male,60-64 years,193.0,292.0,113.0,69.0,50.0,26.0,21.0,37.0,800.0
NOV19,Male,65+ years,242.0,506.0,108.0,89.0,41.0,44.0,24.0,40.0,1093.0
NOV19,Male,All Males,9534.0,12455.0,4973.0,2423.0,2341.0,1068.0,758.0,1256.0,34713.0
NOV19,Total,0-4 years,2248.0,2708.0,1545.0,594.0,619.0,83.0,189.0,291.0,8272.0
NOV19,Total,5-9 years,1594.0,2566.0,1171.0,479.0,393.0,71.0,126.0,266.0,6659.0
NOV19,Total,10-14 years,1667.0,2093.0,987.0,445.0,392.0,64.0,98.0,408.0,6145.0
NOV19,Total,15-17 years,1896.0,1478.0,736.0,385.0,450.0,160.0,106.0,268.0,5466.0
NOV19,Total,18-19 years,1538.0,1438.0,618.0,276.0,385.0,168.0,107.0,144.0,4661.0
NOV19,Total,20-24 years,2955.0,3184.0,1185.0,586.0,835.0,319.0,162.0,257.0,9460.0
NOV19,Total,25-29 years,1692.0,3026.0,1003.0,564.0,536.0,225.0,160.0,236.0,7420.0
NOV19,Total,30-34 years,1813.0,3151.0,994.0,692.0,610.0,233.0,167.0,243.0,7871.0
NOV19,Total,35-39 years,1852.0,3293.0,1060.0,652.0,589.0,257.0,173.0,293.0,8135.0
NOV19,Total,40-44 years,1641.0,2940.0,906.0,560.0,444.0,205.0,142.0,222.0,7038.0
NOV19,Total,45-49 years,1647.0,2550.0,739.0,489.0,360.0,194.0,102.0,188.0,6257.0
NOV19,Total,50-54 years,1141.0,1731.0,524.0,334.0,234.0,150.0,85.0,174.0,4364.0
NOV19,Total,55-59 years,747.0,1125.0,345.0,200.0,180.0,107.0,56.0,123.0,2875.0
NOV19,Total,60-64 years,397.0,775.0,222.0,141.0,96.0,48.0,30.0,82.0,1789.0
NOV19,Total,65+ years,517.0,1182.0,214.0,188.0,74.0,85.0,32.0,76.0,2367.0
NOV19,Total,All Ages,23345.0,33240.0,12249.0,6585.0,6197.0,2369.0,1735.0,3271.0,88779.0
OCT19,Female,0-4 years,1082.0,1379.0,788.0,274.0,295.0,47.0,82.0,125.0,4071.0
OCT19,Female,5-9 years,768.0,1266.0,591.0,229.0,196.0,23.0,51.0,156.0,3278.0
OCT19,Female,10-14 years,856.0,1102.0,509.0,226.0,205.0,44.0,49.0,218.0,3208.0
OCT19,Female,15-17 years,1103.0,797.0,446.0,246.0,280.0,113.0,75.0,140.0,3190.0
OCT19,Female,18-19 years,993.0,974.0,369.0,180.0,246.0,119.0,66.0,91.0,3031.0
OCT19,Female,20-24 years,1902.0,2204.0,829.0,404.0,578.0,199.0,113.0,216.0,6420.0
OCT19,Female,25-29 years,1199.0,2292.0,697.0,411.0,419.0,130.0,121.0,185.0,5442.0
OCT19,Female,30-34 years,1239.0,2348.0,669.0,503.0,465.0,139.0,122.0,207.0,5682.0
OCT19,Female,35-39 years,1213.0,2327.0,688.0,476.0,417.0,152.0,95.0,199.0,5550.0
OCT19,Female,40-44 years,966.0,1910.0,552.0,388.0,298.0,96.0,81.0,145.0,4421.0
OCT19,Female,45-49 years,893.0,1607.0,456.0,307.0,223.0,91.0,47.0,125.0,3740.0
OCT19,Female,50-54 years,576.0,1043.0,260.0,197.0,146.0,76.0,40.0,108.0,2441.0
OCT19,Female,55-59 years,371.0,655.0,160.0,114.0,85.0,46.0,26.0,56.0,1513.0
OCT19,Female,60-64 years,216.0,462.0,107.0,70.0,37.0,25.0,11.0,53.0,981.0
OCT19,Female,65+ years,265.0,713.0,103.0,82.0,40.0,36.0,7.0,40.0,1286.0
OCT19,Female,All Females,13642.0,21079.0,7224.0,4107.0,3930.0,1336.0,986.0,2064.0,54254.0
OCT19,Male,0-4 years,1178.0,1429.0,723.0,299.0,321.0,40.0,104.0,150.0,4240.0
OCT19,Male,5-9 years,832.0,1329.0,532.0,237.0,215.0,31.0,73.0,127.0,3373.0
OCT19,Male,10-14 years,819.0,1043.0,449.0,193.0,212.0,20.0,45.0,217.0,2995.0
OCT19,Male,15-17 years,681.0,683.0,294.0,129.0,170.0,47.0,39.0,137.0,2177.0
OCT19,Male,18-19 years,560.0,541.0,233.0,97.0,152.0,73.0,45.0,52.0,1749.0
OCT19,Male,20-24 years,1033.0,1094.0,417.0,158.0,272.0,129.0,52.0,64.0,3211.0
OCT19,Male,25-29 years,514.0,850.0,292.0,105.0,147.0,100.0,38.0,46.0,2083.0
OCT19,Male,30-34 years,504.0,843.0,305.0,156.0,184.0,90.0,52.0,53.0,2179.0
OCT19,Male,35-39 years,685.0,1029.0,349.0,212.0,184.0,111.0,64.0,98.0,2717.0
OCT19,Male,40-44 years,672.0,1036.0,356.0,190.0,176.0,105.0,66.0,80.0,2672.0
OCT19,Male,45-49 years,738.0,985.0,341.0,203.0,164.0,106.0,54.0,72.0,2649.0
OCT19,Male,50-54 years,545.0,713.0,271.0,151.0,131.0,81.0,45.0,69.0,2001.0
OCT19,Male,55-59 years,375.0,492.0,177.0,112.0,78.0,57.0,27.0,57.0,1371.0
OCT19,Male,60-64 years,199.0,326.0,102.0,71.0,47.0,21.0,20.0,41.0,824.0
OCT19,Male,65+ years,246.0,540.0,104.0,94.0,51.0,45.0,24.0,45.0,1145.0
OCT19,Male,All Males,9581.0,12933.0,4945.0,2407.0,2504.0,1056.0,748.0,1308.0,35386.0
OCT19,Total,0-4 years,2260.0,2808.0,1511.0,573.0,616.0,87.0,186.0,275.0,8311.0
OCT19,Total,5-9 years,1600.0,2595.0,1123.0,466.0,411.0,54.0,124.0,283.0,6651.0
